,Date,Open_IEF,High_IEF,Low_IEF,Close_IEF,Adj Close_IEF,Volume_IEF,Open_QQQ,High_QQQ,Low_QQQ,Close_QQQ,Adj Close_QQQ,Volume_QQQ,Open_GLD,High_GLD,Low_GLD,Close_GLD,Adj Close_GLD,Volume_GLD,Open_SHY,High_SHY,Low_SHY,Close_SHY,Adj Close_SHY,Volume_SHY,Open_UVXY,High_UVXY,Low_UVXY,Close_UVXY,Adj Close_UVXY,Volume_UVXY,Open_XOP,High_XOP,Low_XOP,Close_XOP,Adj Close_XOP,Volume_XOP
10,2022-01-18,112.0999984741211,112.1999969482422,111.69000244140624,111.7300033569336,110.1107940673828,11594100,374.0400085449219,376.2200012207031,369.7699890136719,370.5499877929688,368.71978759765625,75450900,169.63999938964844,170.00999450683594,169.08999633789062,169.38999938964844,169.38999938964844,9322800,85.08999633789062,85.0999984741211,85.02999877929688,85.04000091552734,84.31065368652344,3257300,13.079999923706056,13.880000114440918,13.039999961853027,13.68000030517578,13.68000030517578,92711600,112.0,112.9499969482422,107.91000366210938,109.12000274658205,107.14745330810548,8031500
11,2022-01-19,111.91000366210938,112.22000122070312,111.83999633789062,112.0,110.37686920166016,10349700,372.1499938964844,374.6900024414063,366.2099914550781,366.4800109863281,364.6698913574219,81791500,170.38999938964844,172.19000244140625,170.1999969482422,172.0800018310547,172.0800018310547,15784500,85.06999969482422,85.12000274658203,85.06999969482422,85.08000183105469,84.35030364990234,3753500,13.279999732971191,14.380000114440918,13.170000076293944,14.199999809265137,14.199999809265137,80551500,110.3000030517578,110.66999816894533,106.51000213623048,107.91999816894533,105.9691390991211,10813700
12,2022-01-20,112.18000030517578,112.23999786376952,112.02999877929688,112.23999786376952,110.61338806152344,8297300,369.7900085449219,373.8699951171875,361.1700134277344,361.7200012207031,359.93341064453125,88610700,172.30999755859375,172.60000610351562,171.58999633789062,171.64999389648438,171.64999389648438,9570500,85.06999969482422,85.08000183105469,85.05000305175781,85.05999755859375,84.33049011230469,2762400,13.670000076293944,15.260000228881836,12.859999656677246,15.109999656677246,15.109999656677246,83209100,106.48999786376952,109.77999877929688,104.08999633789062,104.3000030517578,102.41458129882812,9685400
13,2022-01-21,112.87000274658205,113.0500030517578,112.6500015258789,112.88999938964844,111.25397491455078,13250000,359.4700012207031,362.1799926757813,351.3999938964844,351.69000244140625,349.95294189453125,143388900,172.0399932861328,172.1199951171875,170.74000549316406,171.08999633789062,171.08999633789062,10982500,85.1500015258789,85.16999816894531,85.12000274658203,85.12999725341797,84.39989471435547,5322600,15.520000457763672,17.25,15.050000190734863,17.200000762939453,17.200000762939453,146220200,102.66000366210938,103.51000213623048,99.4499969482422,100.5500030517578,98.7323760986328,15302900
14,2022-01-24,113.23999786376952,113.29000091552734,112.7699966430664,112.79000091552734,111.15542602539062,22377400,345.9100036621094,353.9800109863281,334.1499938964844,353.29998779296875,351.5549621582031,198685800,171.77999877929688,172.13999938964844,170.85000610351562,172.02999877929688,172.02999877929688,15727700,85.16999816894531,85.23999786376953,85.1500015258789,85.18000030517578,84.449462890625,7835800,19.239999771118164,22.38999938964844,17.299999237060547,17.68000030517578,17.68000030517578,203267600,97.08999633789062,102.77999877929688,94.8499984741211,102.36000061035156,100.5096435546875,14493800
15,2022-01-25,112.88999938964844,113.08999633789062,112.56999969482422,112.63999938964844,111.00758361816406,13534000,346.6700134277344,351.0299987792969,341.67999267578125,345.1099853515625,343.40545654296875,124398400,171.9499969482422,173.14999389648438,171.77999877929688,172.5800018310547,172.5800018310547,17382100,85.19000244140625,85.20999908447266,85.13999938964844,85.13999938964844,84.4098129272461,4657100,19.6299991607666,20.65999984741211,17.15999984741211,17.950000762939453,17.950000762939453,177126700,100.83000183105467,107.08000183105467,98.9000015258789,106.25,104.32933044433594,11418200
16,2022-01-26,112.66000366210938,112.76000213623048,111.83999633789062,111.83999633789062,110.21917724609376,12694700,352.9100036621094,356.8800048828125,340.7799987792969,344.57000732421875,342.8681030273437,146559500,171.38999938964844,171.72999572753906,169.47999572753906,169.7899932861328,169.7899932861328,17799400,85.1500015258789,85.18000030517578,84.97000122070312,84.98999786376953,84.2610855102539,10878900,16.760000228881836,19.100000381469727,15.600000381469728,18.43000030517578,18.43000030517578,159500700,108.2300033569336,109.8499984741211,103.3000030517578,104.87000274658205,102.97427368164062,12593200
17,2022-01-27,112.11000061035156,112.5199966430664,112.08999633789062,112.30999755859376,110.682373046875,11609400,349.3999938964844,351.2699890136719,340.04998779296875,341.1000061035156,339.4152526855469,95255700,168.02000427246094,169.08999633789062,167.3300018310547,167.60000610351562,167.60000610351562,15867300,84.91999816894531,84.95999908447266,84.9000015258789,84.91999816894531,84.19168853759766,7524900,17.09000015258789,19.399999618530277,16.56999969482422,18.649999618530277,18.649999618530277,112901000,107.33000183105467,108.87000274658205,102.23999786376952,104.91999816894533,103.02337646484376,12669100
18,2022-01-28,112.1500015258789,112.66000366210938,112.12000274658205,112.56999969482422,110.9386215209961,6713500,343.0299987792969,352.0199890136719,337.95001220703125,351.79998779296875,350.0623779296875,108167900,166.55999755859375,167.4600067138672,166.3699951171875,167.10000610351562,167.10000610351562,9782500,84.91999816894531,84.97000122070312,84.91000366210938,84.94999694824219,84.22142028808594,4613200,18.100000381469727,19.299999237060547,16.799999237060547,16.950000762939453,16.950000762939453,112736900,105.4499969482422,107.02999877929688,102.63999938964844,106.0199966430664,104.10348510742188,10602300
19,2022-01-31,112.36000061035156,112.6500015258789,112.29000091552734,112.56999969482422,110.9386215209961,8258600,353.20001220703125,363.6499938964844,351.5199890136719,363.0499877929688,361.2568359375,94326400,167.7899932861328,168.13999938964844,167.4600067138672,168.08999633789062,168.08999633789062,8539300,84.93000030517578,84.97000122070312,84.9000015258789,84.94999694824219,84.22142028808594,7218500,17.200000762939453,17.420000076293945,15.210000038146973,15.220000267028809,15.220000267028809,70285700,105.79000091552734,107.7300033569336,103.3000030517578,106.5999984741211,104.67300415039062,7282100
20,2022-02-01,112.5,112.54000091552734,112.12999725341795,112.30999755859376,110.78865814208984,16338700,364.4299926757813,366.1900024414063,359.1400146484375,365.5199890136719,363.7146301269531,74433000,168.57000732421875,168.85000610351562,167.8699951171875,168.22999572753906,168.22999572753906,9763900,84.94999694824219,84.94999694824219,84.87000274658203,84.91999816894531,84.2144775390625,13138500,14.779999732971191,15.43000030517578,13.5,13.56999969482422,13.56999969482422,59408200,105.7300033569336,111.68000030517578,104.9800033569336,111.0999984741211,109.09165954589844,11423600
21,2022-02-02,112.4000015258789,112.80999755859376,112.4000015258789,112.54000091552734,111.01554870605467,5997100,369.760009765625,370.1000061035156,364.2900085449219,368.489990234375,366.6699523925781,78777100,168.33999633789062,169.1199951171875,168.16000366210938,168.83999633789062,168.83999633789062,9085300,84.94999694824219,84.97000122070312,84.93000030517578,84.94000244140625,84.23432922363281,5492000,13.40999984741211,13.9399995803833,13.010000228881836,13.109999656677246,13.109999656677246,62491700,111.47000122070312,111.98999786376952,108.62000274658205,111.83999633789062,109.81828308105467,7769800
22,2022-02-03,112.04000091552734,112.16000366210938,111.91999816894533,112.05999755859376,110.54205322265624,8032600,358.5299987792969,361.9299926757813,352.4599914550781,353.54998779296875,351.80377197265625,95384800,168.30999755859375,168.82000732421875,167.02999877929688,168.60000610351562,168.60000610351562,10650800,84.9000015258789,84.9000015258789,84.8499984741211,84.87000274658203,84.16490936279297,3620800,14.359999656677246,15.6899995803833,13.800000190734863,15.470000267028809,15.470000267028809,96569100,110.44000244140624,111.4800033569336,108.37000274658205,110.20999908447266,108.21774291992188,7959800
23,2022-02-04,111.41999816894533,111.4499969482422,111.08999633789062,111.1999969482422,109.6937026977539,8616400,354.0799865722656,361.3999938964844,351.9700012207031,358.010009765625,356.24176025390625,86318300,168.0399932861328,169.10000610351562,167.99000549316406,168.86000061035156,168.86000061035156,9619600,84.75,84.75,84.66000366210938,84.69999694824219,83.996337890625,9404700,15.210000038146973,15.890000343322754,13.90999984741211,14.640000343322754,14.640000343322754,85422000,111.23999786376952,115.1999969482422,110.95999908447266,111.91999816894533,109.89683532714844,10243000
24,2022-02-07,111.2300033569336,111.3499984741211,111.08999633789062,111.2300033569336,109.72330474853516,10294700,358.6199951171875,361.0499877929688,353.8399963378906,355.1300048828125,353.3759765625,58198100,169.4499969482422,170.3000030517578,169.19000244140625,170.11000061035156,170.11000061035156,7796900,84.72000122070312,84.7300033569336,84.68000030517578,84.72000122070312,84.01615142822266,3555700,14.149999618530272,14.390000343322754,13.579999923706056,14.029999732971191,14.029999732971191,49749300,110.56999969482422,112.86000061035156,109.38999938964844,111.22000122070312,109.20948791503906,7723500
25,2022-02-08,110.93000030517578,110.98999786376952,110.80999755859376,110.87000274658205,109.36817169189452,8111500,353.9599914550781,360.239990234375,352.79998779296875,359.1199951171875,357.34625244140625,64720900,170.10000610351562,170.77999877929688,169.9499969482422,170.6300048828125,170.6300048828125,5802000,84.68000030517578,84.69000244140625,84.62999725341797,84.62999725341797,83.9269027709961,14355600,13.850000381469728,14.220000267028809,13.010000228881836,13.09000015258789,13.09000015258789,60195700,110.5999984741211,110.98999786376952,106.58000183105467,107.73999786376952,105.79239654541016,9384300
26,2022-02-09,111.12999725341795,111.37000274658205,110.9800033569336,111.0199966430664,109.51612854003906,10113400,363.760009765625,366.80999755859375,362.1199951171875,366.7300109863281,364.9186706542969,55766400,170.67999267578125,171.4199981689453,170.5500030517578,171.2100067138672,171.2100067138672,8002800,84.66000366210938,84.66999816894531,84.61000061035156,84.62000274658203,83.9169921875,2976900,12.520000457763672,12.75,12.3100004196167,12.34000015258789,12.34000015258789,48001700,107.86000061035156,110.38999938964844,107.7699966430664,109.9499969482422,107.96244049072266,5903700
27,2022-02-10,110.61000061035156,110.68000030517578,109.95999908447266,110.0,108.50995635986328,16633900,359.5199890136719,366.489990234375,356.5400085449219,358.42999267578125,356.65966796875,112468500,170.52000427246094,171.99000549316406,170.4600067138672,170.55999755859375,170.55999755859375,10693500,84.44999694824219,84.45999908447266,84.19000244140625,84.19000244140625,83.49055480957031,5892000,13.279999732971191,14.520000457763672,12.369999885559082,14.0600004196167,14.0600004196167,120098300,108.94000244140624,113.5199966430664,108.8499984741211,110.06999969482422,108.0802764892578,10449800
28,2022-02-11,110.47000122070312,111.2300033569336,109.91999816894533,111.13999938964844,109.63451385498048,18315600,358.42999267578125,360.07000732421875,345.79998779296875,347.0599975585937,345.3458251953125,101569100,170.75,174.1999969482422,170.7100067138672,173.80999755859375,173.80999755859375,25741500,84.33000183105469,84.44999694824219,84.25,84.44999694824219,83.7483901977539,5432400,14.010000228881836,17.540000915527344,13.850000381469728,16.65999984741211,16.65999984741211,164721300,111.12999725341795,114.41999816894533,110.26000213623048,113.9499969482422,111.89013671875,13504300
29,2022-02-14,110.54000091552734,110.83000183105467,110.20999908447266,110.37000274658205,108.87494659423828,11090000,346.489990234375,350.9800109863281,343.8900146484375,347.489990234375,345.7736511230469,80254400,173.77999877929688,175.0,173.67999267578125,174.74000549316406,174.74000549316406,13650700,84.27999877929688,84.33000183105469,84.22000122070312,84.2699966430664,83.56990051269531,4375400,16.959999084472656,18.57999992370605,16.639999389648438,16.93000030517578,16.93000030517578,149801000,113.61000061035156,113.61000061035156,109.97000122070312,111.2699966430664,109.25858306884766,9219700
30,2022-02-15,110.0500030517578,110.23999786376952,109.95999908447266,110.04000091552734,108.54940795898438,8490500,352.9100036621094,356.3699951171875,351.82000732421875,356.1300048828125,354.3710327148437,55128800,173.10000610351562,173.33999633789062,172.38999938964844,173.0800018310547,173.0800018310547,12603600,84.2699966430664,84.31999969482422,84.25,84.30000305175781,83.59964752197266,2127700,15.18000030517578,15.779999732971191,14.81999969482422,14.890000343322754,14.890000343322754,75799800,108.05999755859376,110.5500030517578,106.9000015258789,110.13999938964844,108.14900970458984,9189100
31,2022-02-16,110.31999969482422,110.33999633789062,109.94000244140624,110.2699966430664,108.77629852294922,9007700,353.82000732421875,357.0899963378906,350.7099914550781,356.0400085449219,354.2814636230469,58947100,173.49000549316406,174.86000061035156,173.47999572753906,174.86000061035156,174.86000061035156,12772100,84.33000183105469,84.41999816894531,84.30999755859375,84.41000366210938,83.708740234375,3335200,15.1899995803833,15.65999984741211,13.899999618530272,14.029999732971191,14.029999732971191,79278500,111.2699966430664,113.18000030517578,108.73999786376952,109.52999877929688,107.55004119873048,10084000
32,2022-02-17,110.52999877929688,110.9000015258789,110.5199966430664,110.86000061035156,109.3582992553711,8749500,352.739990234375,353.4599914550781,345.0199890136719,345.45001220703125,343.7437744140625,61801400,176.6999969482422,177.52999877929688,176.38999938964844,177.25,177.25,18612500,84.41000366210938,84.45999908447266,84.4000015258789,84.45999908447266,83.75830841064453,4442900,15.18000030517578,16.549999237060547,15.09000015258789,16.420000076293945,16.420000076293945,103771000,109.5199966430664,112.08999633789062,108.83000183105467,109.6500015258789,107.6678695678711,10055200
33,2022-02-18,111.04000091552734,111.2300033569336,110.97000122070312,111.22000122070312,109.71343231201172,8486800,346.4100036621094,346.8099975585937,339.1400146484375,341.510009765625,339.8232116699219,80001500,177.07000732421875,177.25,176.50999450683594,177.1199951171875,177.1199951171875,12760700,84.48999786376953,84.5199966430664,84.44000244140625,84.47000122070312,83.76824188232422,2459400,16.65999984741211,17.639999389648438,16.270000457763672,17.010000228881836,17.010000228881836,110962500,107.95999908447266,110.5,107.4800033569336,108.4499969482422,106.48955535888672,8562700
34,2022-02-22,110.97000122070312,111.22000122070312,110.83999633789062,111.20999908447266,109.7035675048828,8392500,338.489990234375,344.0400085449219,334.3500061035156,338.0799865722656,336.41015625,85967100,177.6699981689453,178.07000732421875,176.82000732421875,177.49000549316406,177.49000549316406,14960500,84.41999816894531,84.44000244140625,84.36000061035156,84.38999938964844,83.68890380859375,3487300,17.34000015258789,18.239999771118164,16.350000381469727,16.81999969482422,16.81999969482422,114548400,112.0,112.0,104.52999877929688,106.2699966430664,104.34896850585938,11346900
35,2022-02-23,110.8000030517578,110.9000015258789,110.51000213623048,110.62999725341795,109.13141632080078,7941800,341.32000732421875,342.17999267578125,329.1000061035156,329.4200134277344,327.7929382324219,86215400,177.38999938964844,178.38999938964844,177.36000061035156,178.2899932861328,178.2899932861328,11772200,84.36000061035156,84.38999938964844,84.31999969482422,84.33999633789062,83.63931274414062,4258700,16.190000534057617,18.399999618530277,16.110000610351562,18.280000686645508,18.280000686645508,102299300,107.68000030517578,109.9000015258789,106.97000122070312,108.12000274658205,106.16553497314452,10273800
36,2022-02-24,111.5199966430664,111.5500030517578,110.7300033569336,110.88999938964844,109.38788604736328,19162100,318.8399963378906,341.0400085449219,318.260009765625,340.489990234375,338.8082275390625,130614100,182.58999633789065,182.6000061035156,175.27000427246094,177.13999938964844,177.13999938964844,32726000,84.5199966430664,84.54000091552734,84.38999938964844,84.41000366210938,83.708740234375,4573600,21.34000015258789,21.38999938964844,17.280000686645508,17.440000534057617,17.440000534057617,125021800,110.38999938964844,111.05999755859376,106.26000213623048,109.95999908447266,107.9722671508789,17071500
37,2022-02-25,110.72000122070312,110.87999725341795,110.4800033569336,110.86000061035156,109.3582992553711,8101900,341.3099975585937,345.9800109863281,337.3900146484375,345.7699890136719,344.0621643066406,78842100,176.4199981689453,176.7899932861328,175.7899932861328,176.5500030517578,176.5500030517578,11530900,84.37000274658203,84.41000366210938,84.31999969482422,84.41000366210938,83.708740234375,4279100,17.229999542236328,17.760000228881836,16.030000686645508,16.3700008392334,16.3700008392334,81075600,109.63999938964844,111.37999725341795,108.4800033569336,111.06999969482422,109.06220245361328,9090000
38,2022-02-28,111.62000274658205,112.13999938964844,111.58000183105467,112.12000274658205,110.60123443603516,12291800,342.510009765625,348.5400085449219,341.32000732421875,346.79998779296875,345.08709716796875,77515500,178.86000061035156,178.99000549316406,176.5,178.3800048828125,178.3800048828125,16055800,84.55999755859375,84.62999725341797,84.55000305175781,84.55999755859375,83.85747528076172,5265300,18.229999542236328,18.549999237060547,17.030000686645508,17.540000915527344,17.540000915527344,96864300,112.04000091552734,117.08999633789062,111.5999984741211,116.91000366210938,114.79663848876952,16292000
39,2022-03-01,112.5999984741211,113.48999786376952,112.5500030517578,113.11000061035156,111.67842864990234,28285600,345.75,348.0799865722656,338.8999938964844,341.489990234375,339.8033142089844,67407000,179.0500030517578,181.75999450683597,179.02999877929688,181.6199951171875,181.6199951171875,21942100,84.70999908447266,84.86000061035156,84.69000244140625,84.7300033569336,84.05093383789062,7383600,18.209999084472656,20.76000022888184,17.860000610351562,20.34000015258789,20.34000015258789,108868200,119.0999984741211,121.37000274658205,117.20999908447266,119.26000213623048,117.1041488647461,18413900
40,2022-03-02,112.45999908447266,112.55999755859376,111.38999938964844,111.41000366210938,109.99996185302734,12303800,343.0799865722656,348.5899963378906,340.239990234375,347.2200012207031,345.5050048828125,70609000,180.1300048828125,180.7100067138672,178.7899932861328,179.72999572753906,179.72999572753906,19727200,84.5999984741211,84.61000061035156,84.43000030517578,84.44999694824219,83.77316284179688,5250800,20.01000022888184,20.229999542236328,18.170000076293945,18.440000534057617,18.440000534057617,73145900,121.9000015258789,123.2300033569336,119.75,121.51000213623048,119.3134765625,18594200
41,2022-03-03,111.69000244140624,112.0999984741211,111.48999786376952,111.88999938964844,110.47386932373048,12247400,349.92999267578125,350.0400085449219,340.3500061035156,342.260009765625,340.56951904296875,71089400,179.9600067138672,181.3000030517578,179.5,180.8000030517578,180.8000030517578,15164400,84.44000244140625,84.48999786376953,84.4000015258789,84.44999694824219,83.77316284179688,6877400,18.15999984741211,19.36000061035156,17.790000915527344,18.63999938964844,18.63999938964844,74777700,120.29000091552734,121.62999725341795,118.5,120.2699966430664,118.09589385986328,14852800
42,2022-03-04,112.87999725341795,113.3000030517578,112.7699966430664,113.0,111.56981658935548,20102300,339.8399963378906,341.3099975585937,334.9200134277344,337.29998779296875,335.634033203125,76936300,182.1100006103516,183.97999572753903,181.3600006103516,183.67999267578125,183.67999267578125,22390100,84.52999877929688,84.5999984741211,84.5199966430664,84.54000091552734,83.86244201660156,2880500,20.200000762939453,21.100000381469727,19.65999984741211,19.850000381469727,19.850000381469727,106372900,120.58000183105467,125.30999755859376,120.5199966430664,125.01000213623048,122.75021362304688,19265200
43,2022-03-07,112.47000122070312,113.08000183105467,112.44000244140624,112.5199966430664,111.09589385986328,13633200,337.2900085449219,338.4800109863281,324.6499938964844,324.8599853515625,323.2554626464844,89933800,184.4499969482422,186.63999938964844,184.22000122070312,186.41000366210935,186.41000366210935,27951800,84.45999908447266,84.51000213623047,84.43000030517578,84.43000030517578,83.75332641601562,6302700,19.979999542236328,22.5,19.93000030517578,22.399999618530277,22.399999618530277,86202000,126.7699966430664,130.22000122070312,122.8000030517578,125.7300033569336,123.45719909667967,16854800
44,2022-03-08,111.87000274658205,112.06999969482422,111.6500015258789,111.79000091552734,110.37513732910156,10819400,324.04998779296875,333.2099914550781,319.94000244140625,323.3500061035156,321.7529296875,116153900,188.3500061035156,193.3000030517578,188.25999450683597,191.50999450683597,191.50999450683597,47347700,84.37999725341797,84.41000366210938,84.30000305175781,84.31999969482422,83.64421081542969,5585700,22.190000534057617,23.46999931335449,20.309999465942383,22.01000022888184,22.01000022888184,107430800,128.85000610351562,132.72999572753906,123.41000366210938,126.9499969482422,124.65514373779295,18214800
45,2022-03-09,111.33000183105467,111.43000030517578,110.9800033569336,111.0999984741211,109.6938705444336,7932300,331.75,336.3800048828125,329.0899963378906,334.989990234375,333.3354187011719,64723400,186.0399932861328,187.22999572753903,184.75999450683597,185.82000732421875,185.82000732421875,26839700,84.26000213623047,84.29000091552734,84.2300033569336,84.2699966430664,83.59461975097656,4988900,20.34000015258789,20.979999542236328,19.82999992370605,20.75,20.75,63613100,123.08999633789062,126.93000030517578,120.2300033569336,125.81999969482422,123.54556274414062,21985400
46,2022-03-10,110.72000122070312,110.83000183105467,110.36000061035156,110.58999633789062,109.19032287597656,11100100,330.82000732421875,332.510009765625,326.7099914550781,331.2699890136719,329.6338195800781,69362700,186.8800048828125,187.3800048828125,184.9900054931641,186.3999938964844,186.3999938964844,18455200,84.19999694824219,84.20999908447266,84.16000366210938,84.19999694824219,83.5251693725586,4780300,21.149999618530277,21.309999465942383,19.34000015258789,19.3700008392334,19.3700008392334,56372400,126.6500015258789,129.17999267578125,125.06999969482422,128.3300018310547,126.01020050048828,11922000
47,2022-03-11,110.47000122070312,110.6999969482422,110.3499984741211,110.55999755859376,109.16070556640624,5567600,334.32000732421875,334.6400146484375,323.8999938964844,324.3999938964844,322.7977294921875,66228400,183.7400054931641,185.77999877929688,183.44000244140625,185.08999633789065,185.08999633789065,14824700,84.16999816894531,84.18000030517578,84.12000274658203,84.16999816894531,83.49540710449219,2620800,18.479999542236328,20.040000915527344,18.420000076293945,19.920000076293945,19.920000076293945,52245400,126.8499984741211,129.2899932861328,125.79000091552734,126.31999969482422,124.03652954101562,9269500
48,2022-03-14,109.66999816894533,109.73999786376952,109.16000366210938,109.16000366210938,107.77842712402344,8622500,323.1300048828125,326.5899963378906,317.45001220703125,318.1700134277344,316.5985412597656,79802600,183.02999877929688,183.2899932861328,181.9499969482422,182.3000030517578,182.3000030517578,13186400,84.02999877929688,84.05000305175781,83.94999694824219,83.94999694824219,83.27716064453125,3874900,19.82999992370605,21.799999237060547,18.920000076293945,20.8799991607666,20.8799991607666,75783400,123.91999816894533,124.3000030517578,118.47000122070312,120.97000122070312,118.78324127197266,16961800
